id,price
188741,38782.62464196578
188742,26672.08729913724
188743,45179.33283042827
188744,81910.60565500903
188745,57568.70515650184
188746,38311.412192192154
188747,36601.050260423166
188748,19945.31647841068
188749,63192.77880188863
188750,10194.03461625716
188751,59352.67181132585
188752,124291.96657869319
188753,11205.636258875822
188754,58662.350477285836
188755,71574.41616445592
188756,31702.66228789462
188757,22362.501123810333
188758,10848.549990725764
188759,16890.950850513815
188760,11468.533043295336
188761,36373.996047005225
188762,48237.829691964114
188763,31383.838616396337
188764,14241.837080659534
188765,54644.78160060343
188766,31370.995219825196
188767,12709.055774054013
188768,30600.605635587992
188769,83714.42105996153
188770,42004.435628121435
188771,13369.765880686082
188772,9886.710796899826
188773,43575.38323192151
188774,50684.844945708704
188775,57431.47023357237
188776,13743.89222101338
188777,20198.39577188595
188778,23861.989847576257
188779,82019.41514351864
188780,68190.57389832605
188781,102016.94336420059
188782,17660.704529600225
188783,22812.404204231523
188784,44887.70432417972
188785,44461.26177588649
188786,36281.040967715526
188787,10055.21972950586
188788,16638.96163268712
188789,50458.45271507195
188790,12930.41916321077
188791,9333.959506295114
188792,63170.67907160128
188793,21884.217200707517
188794,16153.070512073207
188795,41484.33607312095
188796,24063.131124917065
188797,79230.80212981027
188798,24322.421791949568
188799,17868.54967843176
188800,52612.88303524874
188801,40949.664829455585
188802,31231.633746349464
188803,89030.49307874421
188804,12369.033499989384
188805,13082.815112802957
188806,98887.24595027664
188807,47602.503702776994
188808,68483.65083015492
188809,31417.13220217506
188810,21536.456205640952
188811,54464.12371916469
188812,22267.45404214838
188813,14964.714595269978
188814,38410.49830714136
188815,17753.459027512683
188816,43769.706721726914
188817,31923.042947378693
188818,36928.04036417245
188819,43807.43113608914
188820,54803.958121511256
188821,31308.401132258816
188822,20408.544716160603
188823,42526.92552240129
188824,11036.474451970602
188825,26145.1356836826
188826,9896.043658594004
188827,40137.10047620187
188828,27680.32187354275
188829,16574.355436021462
188830,58892.913018250896
188831,63978.07616049868
188832,11206.803817294594
188833,24730.592064261535
188834,30652.56529862134
188835,21290.32216423939
188836,31598.275811104773
188837,39980.9897872743
188838,18296.17708846233
188839,16472.631996344862
188840,28087.460862654392
188841,57225.60697732939
188842,18041.45157270672
188843,90757.99911137944
188844,42570.32123176572
188845,21793.43237264761
188846,36897.7809805273
188847,68765.59679909062
188848,30146.761454727468
188849,27207.750867926614
188850,66933.78531300908
188851,108899.82590409364
188852,68403.78508924006
188853,16172.059732569327
188854,21288.133873058207
188855,62968.83380576836
188856,94913.56699646353
188857,93977.06511717955
188858,47795.76224034394
188859,40996.19533106481
188860,8711.367492506639
188861,38880.17896628056
188862,109674.50125068457
188863,21367.98239166785
188864,28558.282892069754
188865,24191.117664368317
188866,46386.52754200841
188867,12722.628974806305
188868,126994.38257505083
188869,21220.8784048824
188870,11291.290130863863
188871,13832.27149907269
188872,37904.492328232634
188873,44341.94969999699
188874,35514.95170028047
188875,18264.257861513834
188876,26037.671289344205
188877,53783.097568500176
188878,69147.7055268084
188879,51902.52375637004
188880,43977.52327057377
188881,11601.44414931192
188882,52132.37023473917
188883,37229.1158524449
188884,91701.60505894279
188885,35470.22856065045
188886,45951.14153803544
188887,115650.34057991554
188888,163116.0138841301
188889,43188.24770329721
188890,18453.726033255105
188891,30244.127474250938
188892,33318.618987739705
188893,117254.64025665719
188894,12665.158399547463
188895,22794.449679780748
188896,34460.828638900755
188897,18419.430118943914
188898,10824.250527179083
188899,122829.01596483414
188900,9417.786752340375
188901,11325.283576069414
188902,83371.83545745707
188903,71656.97755167537
188904,38434.18524296693
188905,30401.502995255447
188906,61681.61172952138
188907,76453.46399839202
188908,26372.536284998867
188909,36786.96352426846
188910,23986.135211694313
188911,45667.811562331255
188912,30550.060574252173
188913,84547.84588894784
188914,58880.43808477541
188915,53670.65568982389
188916,10822.785874455067
188917,61925.668883025326
188918,12054.552721720902
188919,25859.449343863074
188920,18115.03682074501
188921,56258.52684357278
188922,43796.10920030329
188923,66740.56075641795
188924,47123.32893168688
188925,59228.656370273726
188926,69626.11972318632
188927,10541.581538634837
188928,64742.44645157323
188929,18673.52372070273
188930,18643.43112885773
188931,45183.18575735741
188932,30926.24865112483
188933,73105.62812206185
188934,51760.700039035815
188935,47021.837249442855
188936,33181.340489928334
188937,38384.854917029654
188938,22783.61325191267
188939,78830.839128288
188940,12485.204307273847
188941,82554.63428175097
188942,81106.53760413492
188943,57747.133877764
188944,39410.15175292377
188945,23346.71623659916
188946,30866.538231754403
188947,37255.44389920734
188948,68961.87527714536
188949,150566.77782358843
188950,22933.081832015923
188951,33927.98729478762
188952,9400.291428744116
188953,10667.097099746245
188954,24071.845610459095
188955,76918.85533034711
188956,23081.62017289158
188957,36522.68448043417
188958,26496.24777384812
188959,12342.70424038622
188960,49024.44734332422
188961,87834.02163816078
188962,14835.864781382337
188963,60750.953607003554
188964,48164.35430866277
188965,9810.82396612945
188966,56812.31508630013
188967,64108.848895853414
188968,26543.35558286926
188969,38199.1532036162
188970,39336.99937073523
188971,33726.159010589974
188972,84847.55566480973
188973,90863.97116042851
188974,38454.7939052995
188975,30998.064184911636
188976,15148.19338881062
188977,30306.85114735452
188978,12497.356015847223
188979,53989.04646614656
188980,19016.42854990195
188981,16578.597183724167
188982,37083.47137846841
188983,57908.38968565636
188984,32680.925715596313
188985,14580.244583136362
188986,23969.479232305977
188987,46826.18123485115
188988,22396.6738131626
188989,50837.89348015631
188990,38758.57681251582
188991,47443.516307060425
188992,29189.39507599319
188993,35184.678484705815
188994,33567.8305721983
188995,35360.20708412425
188996,17901.16956118187
188997,87388.5772702986
188998,53238.299153592685
188999,14467.368181762773
189000,11751.040996537906
189001,22808.48889067193
189002,44953.56315346293
189003,30957.846697501325
189004,49551.56364787442
189005,48387.66427050938
189006,55267.10195696218
189007,32702.509799515563
189008,31732.146901295724
189009,14758.225556889212
189010,43710.037229892754
189011,40296.33313086938
189012,51032.037908960934
189013,42748.98135834562
189014,31278.206520658823
189015,21817.152399782586
189016,56773.78423006471
189017,13269.267541816951
189018,20672.34814974076
189019,12018.519463184099
189020,17438.091947914614
189021,46885.35577267555
189022,45463.24661402928
189023,71393.45688077758
189024,30671.54880955943
189025,70503.69753401028
189026,16608.7668347176
189027,13229.619433190506
189028,38932.000180972456
189029,17985.746273518558
189030,21480.114188197225
189031,32394.30825932006
189032,47863.92395219365
189033,12274.372598644373
189034,101770.34591569184
189035,85383.4527126196
189036,109802.30603642637
189037,21056.86676608373
189038,54441.97962567361
189039,69756.4619455875
189040,14017.851778729546
189041,17281.805801422834
189042,24576.086610279115
189043,62668.75245955002
189044,32369.43825628161
189045,47658.39280787086
189046,12822.553507396438
189047,15743.251436750283
189048,12079.610155534487
189049,64240.06878031274
189050,49915.83708324983
189051,11068.01309363653
189052,36949.647696878455
189053,30542.615178188124
189054,79752.91165133538
189055,37432.809448844186
189056,15719.289024034728
189057,21284.616053778576
189058,13756.601622171767
189059,84162.49301684128
189060,11859.029161528002
189061,23890.74969584598
189062,26127.708621544083
189063,26904.71463592414
189064,11581.964707751597
189065,31655.35153371597
189066,18094.1073213366
189067,60163.47894596063
189068,19828.274534467193
189069,33261.91335440448
189070,52505.45104238974
189071,36062.97368846021
189072,101031.05182038202
189073,45165.366042301444
189074,26995.811389143768
189075,35500.79432646033
189076,26856.046915031504
189077,48265.155119496296
189078,58389.575362812306
189079,33844.07108578572
189080,78312.60614295393
189081,36693.62233741142
189082,21969.77090987145
189083,22025.527351619443
189084,31669.953746452054
189085,80207.10969383805
189086,9943.593788222228
189087,70810.8963970555
189088,43244.89175290512
189089,79151.2797812375
189090,15509.6151059555
189091,57584.44113832898
189092,14764.985363676136
189093,81334.446629122
189094,59491.057295586295
189095,25043.740387513386
189096,19316.743890590507
189097,74641.36972878237
189098,29066.837814303584
189099,10323.57292138102
189100,12360.219072600583
189101,44929.210971070126
189102,91025.39813754564
189103,54712.04399716242
189104,9821.263825215561
189105,52960.66297000561
189106,57231.05110796504
189107,29833.220529593316
189108,37030.68107394768
189109,70833.87904665346
189110,10243.940047263159
189111,12684.794272834268
189112,19318.48912126942
189113,96826.74020287942
189114,18326.506892143534
189115,16485.17132132069
189116,17707.257787284216
189117,19771.431333061155
189118,34104.781126196285
189119,32573.247900749015
189120,70804.01456867796
189121,51189.62441551383
189122,10785.944330350485
189123,17733.911890146293
189124,35314.44784559415
189125,88737.86861410762
189126,14720.045391060956
189127,35534.22846141232
189128,22195.148968577196
189129,13886.771992045722
189130,108662.62008173772
189131,53956.895634388515
189132,23270.373428571686
189133,88137.72241153558
189134,32026.313052027734
189135,53537.306886030114
189136,93052.29431421068
189137,26292.70502153187
189138,10552.76689103497
189139,10866.726416633332
189140,10101.546233053143
189141,12675.168946606182
189142,12997.219506328012
189143,11734.323511572484
189144,15046.379337965383
189145,100353.8967553372
189146,32669.748802781534
189147,27499.069430952764
189148,36364.61840146654
189149,35236.83678854224
189150,43446.33902502832
189151,25962.600574033248
189152,45514.55379801356
189153,41001.76509430288
189154,18512.967312517536
189155,10195.051926475862
189156,73809.07700304201
189157,11593.576057780298
189158,11534.401513257131
189159,31844.45056980575
189160,41861.13310511089
189161,11557.916944042527
189162,11365.851994398716
189163,42154.535331873536
189164,14345.380334204638
189165,22462.481730107884
189166,127514.42970723636
189167,20611.72916883633
189168,20903.780222786623
189169,38768.037876708375
189170,80717.72606373434
189171,10405.131003313203
189172,47058.559171086024
189173,14242.198484293474
189174,44571.35036930673
189175,9154.3471391103
189176,48480.563724169944
189177,56311.87390283987
189178,87462.27434047048
189179,11167.121509334986
189180,72268.26051346828
189181,16150.666577583905
189182,21015.581711276267
189183,42602.97486929991
189184,79867.38998711167
189185,9343.21719718183
189186,114671.42793856203
189187,97751.28086150065
189188,56876.022540617116
189189,11549.396106924067
189190,42390.02074504209
189191,17725.207433204123
189192,58132.58849309494
189193,48943.13796353172
189194,45945.7559159921
189195,16179.082998546892
189196,10999.95838977968
189197,15124.978987449009
189198,21330.46432870623
189199,12294.484731254115
189200,24704.397851093363
189201,35960.88508944777
189202,17312.126195992914
189203,28490.65524666064
189204,20864.243717446556
189205,39178.189637883515
189206,45820.78165389931
189207,92816.12430715031
189208,23211.617111573756
189209,35167.253532392766
189210,65405.75565190678
189211,10346.197293508612
189212,12890.45312564099
189213,51739.71837081684
189214,102413.07019464526
189215,49330.19247748922
189216,59806.84984969481
189217,44601.30330034549
189218,62125.90874361283
189219,14477.968659148111
189220,45239.25175642853
189221,35116.09918071178
189222,41638.092387304
189223,47063.61715593892
189224,18937.28049410524
189225,28807.04467758446
189226,51125.5563806779
189227,41947.02200349953
189228,16823.94446594175
189229,70327.13714633336
189230,25539.142168664843
189231,59893.15070085979
189232,81733.66007147325
189233,32288.531977636747
189234,49584.094505075715
189235,56118.242425057506
189236,46811.32601774209
189237,45962.1254420144
189238,41827.04073451233
189239,17584.82284467885
189240,37994.112313458296
189241,14429.802524942637
189242,15750.4835707831
189243,76753.90402634855
189244,37523.49849267779
189245,74425.69554494605
189246,14884.86881923958
189247,66381.49090347183
189248,53452.028614213385
189249,26619.420729311983
189250,16925.792097500103
189251,33404.118192125214
189252,20928.97867927652
189253,87329.17764982207
189254,24551.814780948647
189255,30031.13556356053
189256,33786.624374931984
189257,36396.346080087555
189258,10835.768991469202
189259,30967.077161718244
189260,22803.957267819384
189261,64595.70209090047
189262,27707.107164726716
189263,57255.73849352826
189264,118787.1555126267
189265,57464.11613111817
189266,57351.4740219795
189267,63750.81121241674
189268,80494.81233370061
189269,66831.11712125367
189270,48507.985617787366
189271,92202.02893257065
189272,41776.40959435537
189273,64242.7666628029
189274,93980.85805600473
189275,91384.45393136538
189276,47698.04773794867
189277,41506.23964784474
189278,68293.72033432919
189279,86121.56849614746
189280,60986.96654437421
189281,21302.39211744351
189282,54698.37567115379
189283,119844.24868673876
189284,40757.53100173716
189285,47857.20751468728
189286,41521.9811046627
189287,52059.53751232374
189288,69733.15663012116
189289,15811.616481564039
189290,43651.41607182156
189291,53025.7144078594
189292,12494.258234829755
189293,37290.07262987398
189294,31291.849464369214
189295,15506.594145213036
189296,14428.952447780885
189297,37222.909221856266
189298,56965.08021444068
189299,40967.41610997416
189300,152496.42501200057
189301,11575.649230148198
189302,60518.829938364426
189303,19545.45979511367
189304,55972.30775294323
189305,39986.06385579354
189306,34077.144300751344
189307,76583.54972276598
189308,54353.2185669204
189309,42071.21301955283
189310,41433.72912623586
189311,53595.06593414132
189312,36466.42593602315
189313,78603.89547946012
189314,42387.483782758136
189315,51385.37445931841
189316,73561.23082847455
189317,48319.836022749594
189318,18059.12799531428
189319,19122.514589522973
189320,54875.942856032314
189321,75459.08168728945
189322,17970.02238619701
189323,10398.159117273392
189324,72689.87293349064
189325,25790.32466856707
189326,13093.494043575587
189327,14541.166841469121
189328,76471.62974491219
189329,25242.18382216193
189330,63673.29136055002
189331,58872.17551683195
189332,77760.38172952233
189333,19929.282879916536
189334,13317.851190341784
189335,22828.80277121141
189336,9284.768854805632
189337,13746.468294837363
189338,40154.06431964066
189339,52148.32509492901
189340,24810.192954325714
189341,102910.22419923553
189342,34296.99487868482
189343,79120.90645158148
189344,36035.4149809205
189345,22713.610020977383
189346,11894.971768593914
189347,62671.73366114167
189348,75809.84276540442
189349,57478.8833834648
189350,45973.02888604395
189351,69596.34093949255
189352,63696.7311613775
189353,10328.36113300953
189354,71133.83315290522
189355,29642.783167498765
189356,24830.878872192236
189357,41374.52922770115
189358,132281.67122136895
189359,29712.5321394704
189360,107701.40816323254
189361,10546.135391820402
189362,19773.42693258757
189363,70138.24602283121
189364,22425.735491542153
189365,82336.8906944793
189366,14167.313874113208
189367,27512.93231329412
189368,64686.58426086507
189369,56529.15763759056
189370,13609.365648818595
189371,74899.48725792894
189372,18793.171059596247
189373,86273.73265969096
189374,27199.12803591519
189375,38334.031208386994
189376,9873.417574070558
189377,18179.934012253656
189378,39914.82651989743
189379,80595.54556820808
189380,20208.36204335525
189381,32833.28232671238
189382,58231.77641860017
189383,47122.51445345403
189384,23509.646776401434
189385,69065.33786961412
189386,31499.561776398892
189387,10039.615711818702
189388,49481.31333717107
189389,70228.58028228658
189390,68427.27170493446
189391,37512.05495648966
189392,11022.265135045649
189393,18729.991201272984
189394,10437.665617477312
189395,12302.710761079932
189396,22253.39462608241
189397,74450.5460301513
189398,15455.58170159927
189399,22372.99748343457
189400,35902.48379336156
189401,38467.193290777504
189402,75891.40350856874
189403,24909.352793756374
189404,44218.525530142375
189405,113926.6745802237
189406,30398.038116382737
189407,45439.3244981374
189408,128130.21090176946
189409,33446.906860580566
189410,76124.91439612536
189411,60733.44983676893
189412,40786.85769147561
189413,67443.26720803085
189414,99891.56577378816
189415,40773.16635361258
189416,27528.688036155378
189417,15185.411069414553
189418,57339.35292930994
189419,22796.03161497638
189420,31549.171058219057
189421,86255.81881179704
189422,76556.76205799413
189423,73229.08351362933
189424,81169.81946025246
189425,45869.91151318269
189426,11062.352107665223
189427,42779.05231135964
189428,15697.796800502763
189429,13728.88969355347
189430,20541.475111795473
189431,35373.92409249647
189432,22792.78902834784
189433,89010.78667257665
189434,49211.77909062352
189435,17198.850002201365
189436,20071.29967760503
189437,21258.61638718859
189438,21099.425080576002
189439,15272.759920129389
189440,34002.06831610512
189441,62906.93571897378
189442,65910.75410358026
189443,114660.95976220847
189444,19255.510328260214
189445,61600.32898049161
189446,109598.50707156649
189447,18194.50251605981
189448,143574.9795768599
189449,10595.56619873677
189450,40694.000984084974
189451,30562.58171015192
189452,19840.33008463748
189453,34567.81727199846
189454,90561.03247037658
189455,33275.090305807855
189456,98367.47928930382
189457,12028.694509349692
189458,91585.9461093156
189459,21583.907236623032
189460,29016.740965403642
189461,54094.33544565347
189462,56275.66927947318
189463,24118.70689241122
189464,28551.649758986234
189465,49919.32166297113
189466,13260.943915893109
189467,34335.242782605805
189468,19930.543527370348
189469,14447.208375977905
189470,87268.5695901686
189471,74941.21121066868
189472,31295.592511154664
189473,10140.093350368908
189474,77741.69713265556
189475,28055.51886851172
189476,53055.26654358243
189477,38929.18032611087
189478,60104.302368574114
189479,42949.82654737508
189480,17952.2218496899
189481,60227.37132105192
189482,20571.421713842632
189483,93975.4326673851
189484,29670.757713356063
189485,10799.383697080068
189486,54115.73130679117
189487,13660.050076702057
189488,31089.66077884952
189489,128033.29830735076
189490,51081.53897022792
189491,73210.69970136367
189492,43499.68046855111
189493,22788.638910112884
189494,97660.09606450284
189495,12325.959373678097
189496,49796.47301343576
189497,62506.97579576322
189498,22536.786729501066
189499,84367.43711172526
189500,23974.8572322716
189501,12325.760835230336
189502,16494.49551455622
189503,30603.17659104383
189504,21706.275055150567
189505,52130.753549036825
189506,112152.44129102706
189507,40941.950007747495
189508,56444.71003295457
189509,64384.36170348113
189510,32835.52933450197
189511,19090.851259646366
189512,47164.06239026238
189513,69093.34492317605
189514,10974.144166342585
189515,38517.75923808897
189516,12248.526563664067
189517,10939.379250157781
189518,40734.151186451425
189519,15864.17099247419
189520,41323.290661590676
189521,54112.617870104965
189522,41057.979689160056
189523,49198.359227123845
189524,24979.38627366837
189525,90282.98585032142
189526,15402.769358970698
189527,63606.55406021658
189528,36850.646413771065
189529,56831.89444446804
189530,43386.28839599138
189531,11028.106816965033
189532,13118.45911553439
189533,85987.3604642553
189534,103776.45015192426
189535,79308.76838263399
189536,59563.57466872933
189537,56078.09977871028
189538,33502.01449974575
189539,33359.81716332327
189540,25849.5281678121
189541,24376.426677913165
189542,57510.890211476726
189543,31997.040509568862
189544,61426.23551589761
189545,8740.004241487131
189546,36055.12691246115
189547,69142.74301033093
189548,57506.42027417683
189549,34848.642434068905
189550,41946.230659355264
189551,15787.129844967707
189552,63082.88604622701
189553,92702.605392278
189554,39718.75327224707
189555,110508.06131823374
189556,24840.754389818438
189557,24184.396471747903
189558,136907.0644722664
189559,113913.915951534
189560,104434.10520567924
189561,35210.77028226863
189562,37273.61861696593
189563,33754.80371520475
189564,14000.009396154168
189565,55954.32894895188
189566,57850.33956883201
189567,87420.63944030138
189568,10522.802656877702
189569,51946.8260694751
189570,15754.316105306998
189571,22289.00585390919
189572,19924.671446542947
189573,59987.80693178326
189574,19968.649955482106
189575,66378.22709879234
189576,82446.95664309086
189577,58557.899741737376
189578,68573.47869079957
189579,74227.03317351233
189580,44658.30699101605
189581,24258.110740067616
189582,167230.66270649302
189583,46661.5598350871
189584,77341.12075669668
189585,105763.43906319456
189586,47329.51885150801
189587,9652.504982231338
189588,52571.29746529805
189589,34934.19609752493
189590,86277.89450440345
189591,40079.82417839575
189592,47499.59330337005
189593,65980.57878317412
189594,45321.42462609558
189595,24652.91149143972
189596,54168.65128775221
189597,27076.33761597951
189598,12324.80260893795
189599,84801.94151305567
189600,49977.530113857974
189601,87063.36330281642
189602,57066.266731519136
189603,85660.44535263254
189604,26171.784002803866
189605,69722.55611615266
189606,63631.29726343723
189607,57554.24916465964
189608,35265.356215673026
189609,113231.73808531999
189610,66573.46485694085
189611,85719.21220884577
189612,49825.52572413142
189613,25448.923714247136
189614,14139.21932248196
189615,56355.1852208008
189616,77709.21011134273
189617,80501.18241112636
189618,10894.829629871685
189619,62741.81917142295
189620,15052.900319405782
189621,22417.168049319982
189622,43670.97930173464
189623,21102.77044716256
189624,35958.9247212807
189625,36287.91968765846
189626,46188.315974834964
189627,28325.709581597963
189628,77707.85371308056
189629,25946.365434277915
189630,11689.411028755881
189631,38907.15342733979
189632,38514.05822172939
189633,53008.40121596283
189634,38642.18829371683
189635,41042.21437701874
189636,14275.545142652956
189637,16006.438886376001
189638,14169.123424691874
189639,61403.225644078724
189640,119535.14055654606
189641,22437.09518413094
189642,61208.28190263342
189643,18430.7104529344
189644,14336.080301194464
189645,61395.51545224857
189646,36015.978313221305
189647,63644.394046549634
189648,23982.04207622521
189649,36472.17214766518
189650,58592.58783273551
189651,67767.79367067164
189652,17316.962436122067
189653,58089.20144300716
189654,43556.32013568754
189655,68647.78148731818
189656,40084.05258646076
189657,18567.06222441176
189658,39223.68579148853
189659,56436.28270866365
189660,15057.721459114127
189661,54584.62628606025
189662,21270.241387180824
189663,61956.85115648218
189664,60169.71595162134
189665,42799.25734269989
189666,29472.85274086208
189667,31396.490383319582
189668,41265.80212494551
189669,23785.683099734902
189670,36526.69248922545
189671,27570.25567447004
189672,71268.87223821116
189673,40369.98692227861
189674,18078.681471167736
189675,27053.474626844218
189676,16008.804742561073
189677,84343.67399999454
189678,34829.648570387006
189679,48806.14119459203
189680,83014.22622580727
189681,30398.464110851444
189682,22714.308687787212
189683,25512.211915547294
189684,20434.95921779301
189685,95121.18621535083
189686,9959.242436274464
189687,9915.837049349131
189688,10048.615865751013
189689,24625.196359652844
189690,45610.38335864873
189691,32366.246068247172
189692,11223.724422894653
189693,57994.67074601772
189694,21446.762311877494
189695,69736.71316480967
189696,78693.27328789342
189697,19606.074198865263
189698,14452.195146742932
189699,12477.973417331934
189700,15938.831364787964
189701,32239.2176204276
189702,72208.68405488764
189703,10160.89752325293
189704,93735.74607509948
189705,53992.16415802615
189706,30333.236056318165
189707,42297.07595239338
189708,27325.550234246923
189709,12059.29455585455
189710,11468.910032785778
189711,19518.14270344094
189712,18433.912782251922
189713,22282.66495083483
189714,26879.41490009058
189715,10044.12498665796
189716,54898.570570809876
189717,40626.58094607405
189718,10530.462362275532
189719,10559.34340753496
189720,58411.331302644074
189721,14154.8993121355
189722,24666.25626335472
189723,28436.718635126283
189724,16083.981426091368
189725,29202.169268535385
189726,64586.028890198155
189727,16015.516853183795
189728,61174.713507618784
189729,20932.840928708032
189730,74528.81624166406
189731,38434.564412702355
189732,71570.43199821215
189733,59075.377171216955
189734,18907.183448370408
189735,37724.46771168347
189736,10441.268912403362
189737,19658.56843991472
189738,79292.73720895189
189739,126675.20426397123
189740,41504.06827808999
189741,101588.9257624339
189742,47754.415812781524
189743,15882.11312936019
189744,58390.30814626199
189745,32322.32445637053
189746,36092.008036209845
189747,33740.90425613721
189748,51305.0144358155
189749,24297.96401782898
189750,13933.255602054873
189751,75386.2304374002
189752,19262.78901183264
189753,55510.76403657934
189754,54310.77121409868
189755,93055.35886347345
189756,11606.410793413663
189757,84615.8038393319
189758,15065.670998574335
189759,87875.27598651817
189760,56867.519079839854
189761,16834.606833419166
189762,70378.66325632906
189763,33926.53762956689
189764,62920.93027085555
189765,35746.84638565952
189766,81450.38701593943
189767,10539.420811930919
189768,14089.168491403987
189769,10319.648118074056
189770,49841.69243308
189771,11178.82823906177
189772,12595.755865329102
189773,61561.11324257727
189774,42245.04455766461
189775,23605.472782962697
189776,99858.31337135086
189777,14697.845979508695
189778,16695.861709308032
189779,44476.836862425975
189780,10590.10951273537
189781,11091.649322712741
189782,48380.5244562267
189783,134740.51632086938
189784,65938.34254945102
189785,53249.60871637227
189786,80513.24170660706
189787,116795.86143614215
189788,48170.77123981688
189789,15692.708551706599
189790,23456.06718875484
189791,25936.877619152892
189792,10599.248055883223
189793,47818.638502543785
189794,70627.45725007622
189795,105191.35182630518
189796,83734.56785846867
189797,31877.421268545448
189798,28144.19477861543
189799,41320.49259993816
189800,36151.624832923924
189801,85340.97234037187
189802,56461.45856331581
189803,14058.55173029443
189804,10215.745966060846
